method,m,n,s,k,loss,alpha,beta,time,RF,norm_RF,anc_loss_recall,inc_loss_recall,cls_loss_recall,anc_recall,inc_recall,cls_recall,taxa_RI,taxa_recall,taxa_precision,char_RI,char_recall,char_precision,L,back_mut_inf,par_evo_inf,back_mut_true,par_evo_true,loss_recall,loss_precision,loss_F1,flip01_correct,flip01_incorrect,flip10_correct,flip10_incorrect,TN,FN,FP,TP,ones,zeros,inTN,inFN,inFP,inTP
SiFit,50,50,11,1,0.4,0.0001,0.3,7054.44,56,0.933333,0.104167,0.221546,0.127119,0.163158,0.346833,0.194444,0.937959,0.527473,0.970899,0.861224,0.511111,0.874576,-1109.86,4,1,16,0,0,nan,nan,28,6,3,26,2221,56,8,215,218,2282,2224,58,5,213,
SiFit,50,50,11,1,0.4,0.001,0.1,6846.43,56,0.933333,0.0755208,0.237371,0.152542,0.152632,0.404984,0.25,0.92898,0.307692,0.978836,0.874286,0.422222,0.891525,-432.465,3,5,16,0,0,nan,nan,11,4,4,19,2224,66,5,205,218,2282,2224,58,5,213,
SiFit,50,50,11,1,0.4,0.001,0.2,7028.74,60,0.967742,0.130208,0.30067,0.322034,0.173684,0.423676,0.513889,0.92898,0.285714,0.9806,0.888163,0.444444,0.905085,-707.079,9,8,16,0,0,nan,nan,19,4,3,21,2223,60,6,211,218,2282,2224,58,5,213,
SiFit,50,50,11,1,0.4,0.001,0.3,6962.58,60,0.967742,0.0989583,0.279976,0.271186,0.173684,0.418484,0.402778,0.914286,0.659341,0.934744,0.901224,0.688889,0.909322,-1070.24,10,7,16,0,0,nan,nan,33,41,2,26,2185,51,44,220,218,2282,2224,58,5,213,
SiFit,50,50,11,1,0.4,0.01,0.1,6600.24,48,0.857143,0.0885417,0.245892,0.144068,0.173684,0.398754,0.236111,0.92898,0.274725,0.981481,0.874286,0.444444,0.890678,-367.685,4,3,16,0,0,nan,nan,12,1,4,17,2227,63,2,208,218,2282,2224,58,5,213,
SiFit,50,50,11,1,0.4,0.01,0.2,6997.98,52,0.896552,0.09375,0.251369,0.194915,0.173684,0.404984,0.319444,0.92898,0.461538,0.96649,0.878367,0.622222,0.888136,-680.784,1,2,16,0,0,nan,nan,27,9,4,22,2219,53,10,218,218,2282,2224,58,5,213,
SiFit,50,50,11,1,0.4,0.01,0.3,6936.97,64,1,0.130208,0.283628,0.279661,0.131579,0.343718,0.430556,0.91102,0.417582,0.950617,0.873469,0.511111,0.887288,-1024.66,16,9,16,0,0,nan,nan,32,46,2,29,2180,55,49,216,218,2282,2224,58,5,213,
SiFit,50,50,12,1,0.1,0.0001,0.1,6985.44,39,0.735849,0.267123,0.292512,0.405063,0.366197,0.395153,0.507937,0.952653,0.634921,0.96988,0.88898,0.883721,0.889171,-555.547,0,1,8,0,0,nan,nan,37,3,3,22,2190,48,3,259,247,2253,2190,63,3,244,
SiFit,50,50,12,1,0.1,0.0001,0.2,6813.23,53,0.883333,0.277397,0.291732,0.405063,0.380282,0.394099,0.507937,0.943673,0.539683,0.965577,0.886531,0.860465,0.887479,-805.509,0,0,8,0,0,nan,nan,34,5,3,24,2188,53,5,254,247,2253,2190,63,3,244,
SiFit,50,50,12,1,0.1,0.0001,0.3,6821.00,45,0.803571,0.30137,0.287832,0.455696,0.384977,0.364594,0.539683,0.950204,0.555556,0.971601,0.879184,0.953488,0.876481,-1082.06,2,1,8,0,0,nan,nan,40,6,3,23,2187,46,6,261,247,2253,2190,63,3,244,
SiFit,50,50,12,1,0.1,0.001,0.1,6881.52,45,0.803571,0.280822,0.313573,0.417722,0.384977,0.423604,0.52381,0.956735,0.47619,0.982788,0.901224,0.883721,0.901861,-468.673,2,0,8,0,0,nan,nan,36,0,3,19,2193,46,0,261,247,2253,2190,63,3,244,
SiFit,50,50,12,1,0.1,0.001,0.2,6894.16,47,0.824561,0.284247,0.313573,0.43038,0.389671,0.423604,0.539683,0.959184,0.698413,0.973322,0.902041,0.906977,0.901861,-714.549,0,0,8,0,0,nan,nan,41,2,3,19,2191,41,2,266,247,2253,2190,63,3,244,
SiFit,50,50,12,1,0.1,0.001,0.3,6923.04,55,0.901639,0.273973,0.311232,0.43038,0.375587,0.420443,0.539683,0.962449,0.761905,0.973322,0.901224,0.906977,0.901015,-1018.02,1,0,8,0,0,nan,nan,41,8,3,22,2185,44,8,263,247,2253,2190,63,3,244,
SiFit,50,50,12,1,0.1,0.01,0.1,6386.93,37,0.711538,0.291096,0.336193,0.405063,0.399061,0.454162,0.507937,0.951837,0.634921,0.969019,0.912653,0.860465,0.914552,-428.44,0,0,8,0,0,nan,nan,41,3,3,17,2190,39,3,268,247,2253,2190,63,3,244,
SiFit,50,50,12,1,0.1,0.01,0.2,6893.63,51,0.864407,0.267123,0.271451,0.405063,0.366197,0.366702,0.507937,0.936327,0.571429,0.95611,0.875102,0.883721,0.874788,-698.094,0,0,8,0,0,nan,nan,38,5,3,26,2188,51,5,256,247,2253,2190,63,3,244,
SiFit,50,50,12,1,0.1,0.01,0.3,6954.82,61,0.953125,0.222603,0.278471,0.582278,0.262911,0.348788,0.730159,0.94449,0.730159,0.95611,0.874286,0.953488,0.871404,-1018,7,1,8,0,0,nan,nan,49,33,3,28,2160,42,33,265,247,2253,2190,63,3,244,
SiFit,50,50,12,1,0.2,0.0001,0.1,7035.96,51,0.864407,0.18209,0.304229,0.177778,0.267606,0.426765,0.253968,0.957551,0.619048,0.975904,0.893878,0.625,0.902954,-514.549,3,2,12,0,0,nan,nan,23,1,4,20,2235,50,1,214,215,2285,2232,53,4,211,
SiFit,50,50,12,1,0.2,0.0001,0.2,6569.57,51,0.864407,0.214925,0.306276,0.244444,0.300469,0.418335,0.349206,0.949388,0.714286,0.962134,0.897143,0.75,0.90211,-814.033,3,1,12,0,0,nan,nan,34,6,4,23,2230,42,6,222,215,2285,2232,53,4,211,
SiFit,50,50,12,1,0.2,0.0001,0.3,7110.24,57,0.919355,0.259701,0.234652,0.344444,0.333333,0.306639,0.396825,0.919184,0.571429,0.938038,0.866122,0.725,0.870886,-1169.06,10,2,12,0,0,nan,nan,33,37,4,28,2199,48,37,216,215,2285,2232,53,4,211,
SiFit,50,50,12,1,0.2,0.001,0.1,6843.84,45,0.803571,0.202985,0.293997,0.177778,0.295775,0.426765,0.253968,0.962449,0.666667,0.978485,0.893878,0.625,0.902954,-461.342,1,0,12,0,0,nan,nan,27,1,4,19,2235,45,1,219,215,2285,2232,53,4,211,
SiFit,50,50,12,1,0.2,0.001,0.2,6699.30,53,0.883333,0.208955,0.283765,0.244444,0.314554,0.410959,0.333333,0.96,0.634921,0.977625,0.898776,0.775,0.902954,-765.846,2,2,12,0,0,nan,nan,30,10,3,26,2225,49,11,215,215,2285,2232,53,4,211,
SiFit,50,50,12,1,0.2,0.001,0.3,6652.35,57,0.919355,0.185075,0.272169,0.3,0.29108,0.420443,0.428571,0.928163,0.380952,0.957831,0.905306,0.65,0.913924,-1051.77,1,4,12,0,0,nan,nan,30,78,2,19,2156,42,80,222,215,2285,2232,53,4,211,
SiFit,50,50,12,1,0.2,0.01,0.1,6894.31,51,0.864407,0.179104,0.251023,0.166667,0.258216,0.362487,0.238095,0.948571,0.539683,0.97074,0.863673,0.6,0.872574,-437.891,1,0,12,0,0,nan,nan,23,3,4,26,2233,56,3,208,215,2285,2232,53,4,211,
SiFit,50,50,12,1,0.2,0.01,0.2,6541.96,49,0.844828,0.191045,0.277626,0.188889,0.276995,0.385669,0.253968,0.95102,0.52381,0.974182,0.892245,0.6,0.90211,-666.611,6,1,12,0,0,nan,nan,21,1,4,23,2235,55,1,209,215,2285,2232,53,4,211,
SiFit,50,50,12,1,0.2,0.01,0.3,6593.24,63,0.969231,0.19403,0.274898,0.511111,0.239437,0.37197,0.698413,0.940408,0.396825,0.96988,0.879184,0.725,0.884388,-1018.69,7,6,12,0,0,nan,nan,28,58,2,26,2176,51,60,213,215,2285,2232,53,4,211,
SiFit,50,50,12,1,0.4,0.0001,0.1,6801.56,49,0.844828,0.131105,0.226072,0.10084,0.215962,0.367756,0.190476,0.959184,0.444444,0.987091,0.860408,0.478261,0.875318,-532.036,3,1,17,0,0,nan,nan,21,2,3,23,2243,57,2,198,203,2297,2242,55,3,200,
SiFit,50,50,12,1,0.4,0.0001,0.2,6752.23,55,0.901639,0.123393,0.19495,0.193277,0.220657,0.330875,0.365079,0.946122,0.412698,0.975043,0.84898,0.630435,0.857506,-859.494,3,0,17,0,0,nan,nan,25,6,3,30,2239,60,6,195,203,2297,2242,55,3,200,
SiFit,50,50,12,1,0.4,0.0001,0.3,7125.02,61,0.953125,0.154242,0.236641,0.336134,0.244131,0.369863,0.603175,0.907755,0.444444,0.932874,0.860408,0.673913,0.867684,-1244.92,4,3,17,0,0,nan,nan,30,81,2,34,2163,59,82,196,203,2297,2242,55,3,200,
SiFit,50,50,12,1,0.4,0.001,0.1,6927.10,57,0.919355,0.123393,0.209043,0.184874,0.225352,0.375132,0.349206,0.954286,0.619048,0.972461,0.86449,0.608696,0.87447,-503.719,0,1,17,0,0,nan,nan,26,5,3,25,2240,54,5,201,203,2297,2242,55,3,200,
SiFit,50,50,12,1,0.4,0.001,0.2,6809.58,65,0.984848,0.113111,0.194363,0.151261,0.206573,0.348788,0.285714,0.939592,0.539683,0.961274,0.844082,0.565217,0.854962,-863.869,2,0,17,0,0,nan,nan,28,21,3,38,2224,65,21,190,203,2297,2242,55,3,200,
SiFit,50,50,12,1,0.4,0.001,0.3,6929.70,51,0.864407,0.123393,0.237816,0.184874,0.225352,0.426765,0.349206,0.953469,0.634921,0.97074,0.893878,0.673913,0.90246,-1014.77,1,3,17,0,0,nan,nan,30,13,3,20,2232,45,13,210,203,2297,2242,55,3,200,
SiFit,50,50,12,1,0.4,0.01,0.1,6970.04,55,0.901639,0.105398,0.224897,0.184874,0.192488,0.403583,0.349206,0.96,0.47619,0.986231,0.872653,0.456522,0.888889,-409.267,0,4,17,0,0,nan,nan,22,3,3,21,2242,54,3,201,203,2297,2242,55,3,200,
SiFit,50,50,12,1,0.4,0.01,0.2,6600.21,63,0.969231,0.107969,0.202584,0.310924,0.187793,0.339305,0.587302,0.955918,0.650794,0.972461,0.851429,0.652174,0.859203,-735.991,2,5,17,0,0,nan,nan,31,16,3,31,2229,55,16,200,203,2297,2242,55,3,200,
SiFit,50,50,12,1,0.4,0.01,0.3,7324.29,61,0.953125,0.0976864,0.31239,0.445378,0.178404,0.56059,0.84127,0.915102,0.428571,0.94148,0.943673,0.956522,0.943172,-1020.67,0,8,17,0,0,nan,nan,38,40,3,26,2205,43,40,212,203,2297,2242,55,3,200,
SiFit,50,50,13,1,0.1,0.0001,0.1,6835.56,52,0.928571,0.301294,0.236063,0.411348,0.34903,0.306258,0.486726,0.790204,0.197232,0.973291,0.85551,0.701299,0.865854,-615.002,5,2,11,0,0,nan,nan,76,5,4,21,1841,65,5,589,538,1962,1842,120,4,534,
SiFit,50,50,13,1,0.1,0.0001,0.2,6728.54,50,0.909091,0.334566,0.243902,0.212766,0.351801,0.304927,0.247788,0.786939,0.128028,0.990385,0.868571,0.571429,0.888502,-711.283,7,2,11,0,0,nan,nan,65,6,4,15,1840,70,6,584,538,1962,1842,120,4,534,
SiFit,50,50,13,1,0.1,0.0001,0.3,6929.38,46,0.867925,0.31793,0.261324,0.297872,0.409972,0.355526,0.371681,0.817143,0.280277,0.982906,0.887347,0.662338,0.902439,-962.744,3,1,11,0,0,nan,nan,79,3,4,17,1843,58,3,596,538,1962,1842,120,4,534,
SiFit,50,50,13,1,0.1,0.001,0.1,6618.48,46,0.867925,0.286506,0.246516,0.397163,0.396122,0.355526,0.469027,0.806531,0.231834,0.983974,0.887347,0.727273,0.898084,-525.563,3,2,11,0,0,nan,nan,79,3,4,16,1843,57,3,597,538,1962,1842,120,4,534,
SiFit,50,50,13,1,0.1,0.001,0.2,6875.79,48,0.888889,0.28281,0.246516,0.241135,0.390582,0.355526,0.274336,0.893061,0.598616,0.983974,0.881633,0.675325,0.89547,-715.061,1,1,11,0,0,nan,nan,87,3,4,18,1843,51,3,603,538,1962,1842,120,4,534,
SiFit,50,50,13,1,0.1,0.001,0.3,7215.37,46,0.867925,0.2939,0.259582,0.368794,0.368421,0.352863,0.460177,0.786122,0.138408,0.986111,0.882449,0.636364,0.898955,-906.253,6,1,11,0,0,nan,nan,76,4,4,16,1842,60,4,594,538,1962,1842,120,4,534,
SiFit,50,50,13,1,0.1,0.01,0.1,6599.76,48,0.888889,0.306839,0.24216,0.29078,0.387812,0.326232,0.362832,0.785306,0.121107,0.990385,0.865306,0.545455,0.88676,-465.026,6,1,11,0,0,nan,nan,65,2,4,19,1844,74,2,580,538,1962,1842,120,4,534,
SiFit,50,50,13,1,0.1,0.01,0.2,6960.27,52,0.928571,0.306839,0.231707,0.198582,0.387812,0.312916,0.247788,0.801633,0.186851,0.991453,0.87102,0.597403,0.889373,-648.202,9,2,11,0,0,nan,nan,64,1,4,21,1845,77,1,577,538,1962,1842,120,4,534,
SiFit,50,50,13,1,0.1,0.01,0.3,6709.80,48,0.888889,0.349353,0.256098,0.368794,0.404432,0.326232,0.442478,0.796735,0.17301,0.989316,0.868571,0.545455,0.890244,-867.79,7,0,11,0,0,nan,nan,75,3,4,17,1843,62,3,592,538,1962,1842,120,4,534,
SiFit,50,50,13,1,0.2,0.0001,0.1,7002.65,44,0.846154,0.25838,0.237946,0.27907,0.34349,0.38482,0.318584,0.809796,0.235294,0.987179,0.91102,0.785714,0.915469,-542.821,6,3,21,0,0,nan,nan,75,4,4,13,1909,47,4,540,482,2018,1909,109,4,478,
SiFit,50,50,13,1,0.2,0.0001,0.2,6959.74,42,0.823529,0.205307,0.211647,0.151163,0.296399,0.380826,0.212389,0.803265,0.214533,0.985043,0.906939,0.809524,0.910397,-712.284,3,4,21,0,0,nan,nan,69,7,4,13,1906,53,7,534,482,2018,1909,109,4,478,
SiFit,50,50,13,1,0.2,0.0001,0.3,6865.93,46,0.867925,0.238827,0.236694,0.186047,0.310249,0.380826,0.230088,0.841633,0.359862,0.990385,0.906122,0.690476,0.913779,-968.418,5,3,21,0,0,nan,nan,72,4,3,17,1908,54,5,533,482,2018,1909,109,4,478,
SiFit,50,50,13,1,0.2,0.001,0.1,6549.56,46,0.867925,0.210894,0.214152,0.110465,0.315789,0.38482,0.150442,0.796735,0.176471,0.988248,0.905306,0.690476,0.912933,-491.542,3,4,21,0,0,nan,nan,60,7,4,15,1906,64,7,523,482,2018,1909,109,4,478,
SiFit,50,50,13,1,0.2,0.001,0.2,6604.11,46,0.867925,0.26676,0.247965,0.174419,0.310249,0.380826,0.19469,0.795918,0.16955,0.989316,0.90449,0.642857,0.913779,-679.03,6,4,21,0,0,nan,nan,61,4,4,16,1909,64,4,523,482,2018,1909,109,4,478,
SiFit,50,50,13,1,0.2,0.001,0.3,7039.39,46,0.867925,0.184358,0.202254,0.186047,0.296399,0.38482,0.221239,0.834286,0.342561,0.986111,0.907755,0.833333,0.910397,-907.146,2,5,21,0,0,nan,nan,75,7,4,13,1906,47,7,540,482,2018,1909,109,4,478,
SiFit,50,50,13,1,0.2,0.01,0.1,7072.91,44,0.846154,0.243017,0.235441,0.19186,0.313019,0.380826,0.238938,0.786122,0.141869,0.985043,0.905306,0.738095,0.911243,-451.582,6,4,21,0,0,nan,nan,64,7,4,13,1906,58,7,529,482,2018,1909,109,4,478,
SiFit,50,50,13,1,0.2,0.01,0.2,7043.03,46,0.867925,0.276536,0.256731,0.267442,0.34349,0.38482,0.336283,0.803265,0.200692,0.989316,0.909388,0.785714,0.913779,-634.028,6,2,21,0,0,nan,nan,70,6,4,12,1907,51,6,536,482,2018,1909,109,4,478,
SiFit,50,50,13,1,0.2,0.01,0.3,6654.51,46,0.867925,0.185754,0.202254,0.162791,0.299169,0.38482,0.185841,0.868571,0.480969,0.988248,0.906122,0.761905,0.911243,-879.705,2,5,21,0,0,nan,nan,76,4,4,15,1909,48,4,539,482,2018,1909,109,4,478,
SiFit,50,50,13,1,0.4,0.0001,0.1,6959.47,52,0.928571,0.233557,0.20963,0.155556,0.288089,0.306258,0.159292,0.822857,0.307958,0.981838,0.869388,0.666667,0.879281,-558.242,8,0,23,0,0,nan,nan,54,9,4,18,1955,65,9,471,439,2061,1960,101,4,435,
SiFit,50,50,13,1,0.4,0.0001,0.2,7043.27,46,0.867925,0.204027,0.19906,0.155556,0.296399,0.326232,0.176991,0.818776,0.283737,0.983974,0.890612,0.789474,0.895548,-714.45,6,2,23,0,0,nan,nan,58,6,4,14,1958,57,6,479,439,2061,1960,101,4,435,
SiFit,50,50,13,1,0.4,0.0001,0.3,7115.41,46,0.867925,0.26443,0.167352,0.133333,0.31856,0.246338,0.141593,0.79102,0.16609,0.983974,0.857143,0.701754,0.864726,-1016.13,10,1,23,0,0,nan,nan,43,6,4,22,1958,80,6,456,439,2061,1960,101,4,435,
SiFit,50,50,13,1,0.4,0.001,0.1,6722.58,44,0.846154,0.242953,0.192014,0.144444,0.34072,0.296937,0.141593,0.806531,0.214533,0.989316,0.870204,0.666667,0.880137,-496.975,7,0,23,0,0,nan,nan,53,5,4,18,1959,66,5,470,439,2061,1960,101,4,435,
SiFit,50,50,13,1,0.4,0.001,0.2,6960.55,48,0.888889,0.236242,0.20552,0.127778,0.296399,0.296937,0.159292,0.797551,0.16955,0.991453,0.869388,0.649123,0.880137,-681.577,7,1,23,0,0,nan,nan,40,5,4,19,1959,80,5,456,439,2061,1960,101,4,435,
SiFit,50,50,13,1,0.4,0.001,0.3,6947.67,46,0.867925,0.248322,0.209043,0.261111,0.33795,0.326232,0.292035,0.816327,0.249135,0.991453,0.882449,0.666667,0.892979,-933.121,7,1,23,0,0,nan,nan,55,7,3,18,1956,64,8,472,439,2061,1960,101,4,435,
SiFit,50,50,13,1,0.4,0.01,0.1,6375.89,46,0.867925,0.238926,0.2202,0.15,0.304709,0.326232,0.168142,0.795102,0.155709,0.992521,0.888163,0.754386,0.894692,-425.32,8,2,23,0,0,nan,nan,47,6,4,15,1958,69,6,467,439,2061,1960,101,4,435,
SiFit,50,50,13,1,0.4,0.01,0.2,6813.43,48,0.888889,0.218792,0.193188,0.266667,0.296399,0.296937,0.318584,0.837551,0.373702,0.980769,0.876735,0.842105,0.878425,-664.703,6,1,23,0,0,nan,nan,59,6,4,20,1958,62,6,474,439,2061,1960,101,4,435,
SiFit,50,50,13,1,0.4,0.01,0.3,7510.76,52,0.928571,0.24698,0.218438,0.188889,0.279778,0.306258,0.185841,0.799184,0.217993,0.978632,0.869388,0.666667,0.879281,-888.908,8,2,23,0,0,nan,nan,50,7,4,18,1957,69,7,467,439,2061,1960,101,4,435,
SiFit,50,50,14,1,0.1,0.0001,0.1,7536.49,41,0.803922,0.364896,0.308797,0.358491,0.428986,0.402256,0.463415,0.900408,0.532967,0.964525,0.886531,0.641509,0.897611,-543.044,1,2,8,0,0,nan,nan,84,2,3,12,1935,43,2,520,451,2049,1934,115,3,448,
SiFit,50,50,14,1,0.1,0.0001,0.2,7069.55,41,0.803922,0.357968,0.308797,0.216981,0.42029,0.402256,0.268293,0.88,0.461538,0.95302,0.873469,0.320755,0.898464,-706.323,2,3,8,0,0,nan,nan,77,3,3,12,1934,50,3,513,451,2049,1934,115,3,448,
SiFit,50,50,14,1,0.1,0.0001,0.3,6859.52,39,0.78,0.364896,0.308797,0.349057,0.428986,0.402256,0.45122,0.875918,0.318681,0.973154,0.873469,0.339623,0.897611,-943.478,5,2,8,0,0,nan,nan,74,3,3,13,1934,54,3,509,451,2049,1934,115,3,448,
SiFit,50,50,14,1,0.1,0.001,0.1,6619.71,41,0.803922,0.364896,0.308797,0.235849,0.428986,0.402256,0.304878,0.87102,0.313187,0.96836,0.875918,0.396226,0.897611,-495.714,2,2,8,0,0,nan,nan,77,3,3,12,1934,50,3,513,451,2049,1934,115,3,448,
SiFit,50,50,14,1,0.1,0.001,0.2,6586.25,41,0.803922,0.341801,0.288151,0.264151,0.428986,0.402256,0.341463,0.886531,0.527473,0.949185,0.877551,0.509434,0.894198,-683.268,0,3,8,0,0,nan,nan,81,7,3,12,1930,46,7,517,451,2049,1934,115,3,448,
SiFit,50,50,14,1,0.1,0.001,0.3,6743.90,43,0.826923,0.314088,0.2693,0.264151,0.394203,0.37594,0.341463,0.866122,0.582418,0.915628,0.862857,0.490566,0.879693,-938.763,0,2,8,0,0,nan,nan,82,8,3,16,1929,49,8,514,451,2049,1934,115,3,448,
SiFit,50,50,14,1,0.1,0.01,0.1,7104.18,41,0.803922,0.341801,0.288151,0.245283,0.428986,0.402256,0.317073,0.881633,0.521978,0.944391,0.875918,0.471698,0.894198,-487.294,0,2,8,0,0,nan,nan,81,7,3,13,1930,47,7,516,451,2049,1934,115,3,448,
SiFit,50,50,14,1,0.1,0.01,0.2,6960.75,41,0.803922,0.360277,0.308797,0.198113,0.452174,0.431078,0.256098,0.871837,0.39011,0.955896,0.885714,0.377358,0.908703,-645.743,0,3,8,0,0,nan,nan,75,8,2,13,1928,53,9,510,451,2049,1934,115,3,448,
SiFit,50,50,14,1,0.1,0.01,0.3,6793.53,43,0.826923,0.309469,0.2693,0.283019,0.388406,0.37594,0.365854,0.884082,0.516484,0.948226,0.872653,0.603774,0.884812,-890.092,0,3,8,0,0,nan,nan,79,6,3,15,1931,51,6,512,451,2049,1934,115,3,448,
SiFit,50,50,14,1,0.2,0.0001,0.1,6555.96,39,0.78,0.288889,0.276989,0.272727,0.373913,0.402256,0.426829,0.86449,0.263736,0.969319,0.881633,0.45098,0.900341,-496.31,6,1,15,0,0,nan,nan,62,0,3,12,2006,53,0,441,394,2106,2003,103,3,391,
SiFit,50,50,14,1,0.2,0.0001,0.2,7089.73,43,0.826923,0.235185,0.224432,0.106061,0.344928,0.370927,0.170732,0.897143,0.505495,0.965484,0.862857,0.313725,0.886712,-723.101,5,0,15,0,0,nan,nan,61,2,3,15,2004,57,2,437,394,2106,2003,103,3,391,
SiFit,50,50,14,1,0.2,0.0001,0.3,6585.62,39,0.78,0.274074,0.258523,0.19697,0.37971,0.402256,0.304878,0.876735,0.373626,0.964525,0.883265,0.490196,0.900341,-948.661,3,0,15,0,0,nan,nan,70,0,3,12,2006,45,0,449,394,2106,2003,103,3,391,
SiFit,50,50,14,1,0.2,0.001,0.1,6699.56,39,0.78,0.261111,0.242898,0.272727,0.385507,0.402256,0.414634,0.898776,0.538462,0.961649,0.890612,0.686275,0.899489,-495.071,1,0,15,0,0,nan,nan,75,2,3,12,2004,40,2,454,394,2106,2003,103,3,391,
SiFit,50,50,14,1,0.2,0.001,0.2,7269.37,37,0.755102,0.22963,0.227983,0.227273,0.35942,0.402256,0.365854,0.897959,0.538462,0.96069,0.890612,0.705882,0.898637,-680.681,0,1,15,0,0,nan,nan,75,2,3,12,2004,40,2,454,394,2106,2003,103,3,391,
SiFit,50,50,14,1,0.2,0.001,0.3,6856.51,37,0.755102,0.253704,0.244318,0.212121,0.397101,0.431078,0.341463,0.882449,0.401099,0.966443,0.901224,0.647059,0.912266,-922.089,0,1,15,0,0,nan,nan,72,7,2,13,1998,44,8,450,394,2106,2003,103,3,391,
SiFit,50,50,14,1,0.2,0.01,0.1,6883.18,41,0.803922,0.274074,0.306108,0.280303,0.353623,0.454887,0.439024,0.868571,0.285714,0.970278,0.902041,0.431373,0.922487,-424.211,7,2,15,0,0,nan,nan,61,0,3,11,2006,53,0,441,394,2106,2003,103,3,391,
SiFit,50,50,14,1,0.2,0.01,0.2,6986.33,43,0.826923,0.22963,0.224432,0.189394,0.336232,0.370927,0.268293,0.889796,0.576923,0.944391,0.868571,0.431373,0.887564,-649.058,3,1,15,0,0,nan,nan,68,2,3,14,2004,49,2,445,394,2106,2003,103,3,391,
SiFit,50,50,14,1,0.2,0.01,0.3,7068.70,39,0.78,0.277778,0.252841,0.25,0.385507,0.397243,0.402439,0.902857,0.554945,0.963567,0.88898,0.647059,0.899489,-889.286,2,0,15,0,0,nan,nan,75,2,3,12,2004,40,2,454,394,2106,2003,103,3,391,
SiFit,50,50,14,1,0.4,0.0001,0.1,6748.51,43,0.826923,0.197324,0.211785,0.121387,0.228986,0.35213,0.243902,0.865306,0.236264,0.975072,0.85551,0.411765,0.874787,-532.441,5,3,21,0,0,nan,nan,59,1,2,17,2041,59,2,398,359,2141,2040,101,3,356,
SiFit,50,50,14,1,0.4,0.0001,0.2,6754.29,39,0.78,0.187291,0.214702,0.109827,0.275362,0.406015,0.219512,0.884082,0.417582,0.965484,0.878367,0.372549,0.900341,-719.418,3,4,21,0,0,nan,nan,59,9,2,14,2033,56,10,401,359,2141,2040,101,3,356,
SiFit,50,50,14,1,0.4,0.0001,0.3,6883.89,39,0.78,0.168896,0.21762,0.115607,0.24058,0.409774,0.243902,0.894694,0.505495,0.962608,0.876735,0.372549,0.898637,-975.325,3,3,21,0,0,nan,nan,62,3,3,14,2040,53,3,404,359,2141,2040,101,3,356,
SiFit,50,50,14,1,0.4,0.001,0.1,6836.69,37,0.755102,0.155518,0.189032,0.121387,0.246377,0.378446,0.256098,0.898776,0.538462,0.961649,0.869388,0.490196,0.88586,-488.053,2,3,21,0,0,nan,nan,67,2,3,13,2041,47,2,410,359,2141,2040,101,3,356,
SiFit,50,50,14,1,0.4,0.001,0.2,6019.81,39,0.78,0.180602,0.203617,0.121387,0.228986,0.357143,0.243902,0.882449,0.395604,0.967402,0.857143,0.45098,0.874787,-684.222,3,3,21,0,0,nan,nan,59,0,3,15,2043,57,0,400,359,2141,2040,101,3,356,
SiFit,50,50,14,1,0.4,0.001,0.3,6924.52,39,0.78,0.198997,0.229872,0.104046,0.318841,0.463659,0.219512,0.897143,0.494505,0.967402,0.898776,0.372549,0.921635,-921.7,1,1,21,0,0,nan,nan,66,6,2,12,2036,47,7,410,359,2141,2040,101,3,356,
SiFit,50,50,14,1,0.4,0.01,0.1,6870.35,39,0.78,0.152174,0.17853,0.104046,0.263768,0.383459,0.219512,0.894694,0.505495,0.962608,0.866939,0.411765,0.886712,-465.703,0,2,21,0,0,nan,nan,63,7,3,15,2036,53,7,404,359,2141,2040,101,3,356,
SiFit,50,50,14,1,0.4,0.01,0.2,6621.43,45,0.849057,0.113712,0.162194,0.0809249,0.197101,0.348371,0.170732,0.892245,0.472527,0.965484,0.850612,0.313725,0.873935,-656.002,2,4,21,0,0,nan,nan,60,3,3,16,2040,57,3,400,359,2141,2040,101,3,356,
SiFit,50,50,14,1,0.4,0.01,0.3,7538.81,49,0.890909,0.148829,0.166278,0.0982659,0.234783,0.33208,0.207317,0.891429,0.483516,0.962608,0.84,0.411765,0.858603,-926.317,1,2,21,0,0,nan,nan,58,5,3,20,2038,63,5,394,359,2141,2040,101,3,356,
SiFit,50,50,15,1,0.1,0.0001,0.1,6972.01,38,0.745098,0.361702,0.255208,0.526316,0.372093,0.268627,0.545455,0.947755,0.608696,0.967993,0.812245,0.8,0.812552,-543.942,4,0,3,0,0,nan,nan,33,1,4,21,2216,43,1,240,232,2268,2213,55,4,228,
SiFit,50,50,15,1,0.1,0.0001,0.2,7224.79,52,0.896552,0.207447,0.16059,0.315789,0.22093,0.169608,0.363636,0.941224,0.797101,0.949827,0.70449,0.7,0.704603,-905.116,2,1,3,0,0,nan,nan,35,7,4,33,2210,53,7,230,232,2268,2213,55,4,228,
SiFit,50,50,15,1,0.1,0.0001,0.3,7064.17,50,0.877193,0.281915,0.224826,0.447368,0.27907,0.219608,0.515152,0.954286,0.826087,0.961938,0.782857,0.8,0.782427,-1125.83,5,1,3,0,0,nan,nan,32,5,4,27,2212,50,5,233,232,2268,2213,55,4,228,
